"ano_pesquisa","cargo","senioridade","genero","faixa_salarial","total_respondentes","pct_dentro_do_nivel"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","55","20.45"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","38","14.13"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","15","5.58"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","de R$ 25.001/mês a R$ 30.000/mês","9","3.35"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","Acima de R$ 40.001/mês","5","1.86"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","5","1.86"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","5","1.86"
"2023","DBA/Administrador de Banco de Dados","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","1","50.0"
"2023","DBA/Administrador de Banco de Dados","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","1","50.0"
"2023","DBA/Administrador de Banco de Dados","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","2","40.0"
"2023","DBA/Administrador de Banco de Dados","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","2","40.0"
"2023","DBA/Administrador de Banco de Dados","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","1","20.0"
"2023","DBA/Administrador de Banco de Dados","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","2","15.38"
"2023","DBA/Administrador de Banco de Dados","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","1","7.69"
"2023","DBA/Administrador de Banco de Dados","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","6","46.15"
"2023","DBA/Administrador de Banco de Dados","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","2","15.38"
"2023","DBA/Administrador de Banco de Dados","Sênior","Masculino","Acima de R$ 40.001/mês","1","7.69"
"2023","DBA/Administrador de Banco de Dados","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","7.69"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","12.5"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","12.5"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","3","37.5"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","12.5"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","1","12.5"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","1","12.5"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","5","27.78"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","2","11.11"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Feminino","de R$ 12.001/mês a R$ 16.000/mês","1","5.56"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","3","16.67"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","3","16.67"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","2","11.11"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","1","5.56"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","5.56"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","14","25.45"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","6","10.91"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","1","1.82"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","13","23.64"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","13","23.64"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","3","5.45"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","2","3.64"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","1","1.82"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","1.82"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","1.82"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","3","10.71"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","3.57"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","3.57"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","Menos de R$ 1.000/mês","1","3.57"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","7","25.0"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","6","21.43"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","4","14.29"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","4","14.29"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","1","3.57"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","3","11.54"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","1","3.85"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Feminino","de R$ 12.001/mês a R$ 16.000/mês","1","3.85"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","8","30.77"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","5","19.23"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","2","7.69"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","2","7.69"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","2","7.69"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","de R$ 2.001/mês a R$ 3.000/mês","1","3.85"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","3.85"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","4","7.84"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","3","5.88"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","2","3.92"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","Acima de R$ 40.001/mês","1","1.96"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","10","19.61"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","9","17.65"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","7","13.73"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","5","9.8"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","4","7.84"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","2","3.92"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","Acima de R$ 40.001/mês","1","1.96"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","1.96"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","1.96"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","de R$ 25.001/mês a R$ 30.000/mês","1","1.96"
"2023","Economista","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","1","100.0"
"2023","Economista","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","1","50.0"
"2023","Economista","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","1","50.0"
"2023","Economista","Sênior","Masculino","de R$ 25.001/mês a R$ 30.000/mês","1","50.0"
"2023","Economista","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","1","50.0"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","7","5.69"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","6","4.88"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","5","4.07"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","5","4.07"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","4","3.25"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Feminino","Menos de R$ 1.000/mês","3","2.44"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","1","0.81"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","32","26.02"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","17","13.82"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","16","13.01"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","11","8.94"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","9","7.32"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","4","3.25"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","1","0.81"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","de R$ 101/mês a R$ 2.000/mês","1","0.81"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Masculino","Menos de R$ 1.000/mês","1","0.81"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","22","9.4"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","13","5.56"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","11","4.7"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 3.001/mês a R$ 4.000/mês","2","0.85"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 12.001/mês a R$ 16.000/mês","2","0.85"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 20.001/mês a R$ 25.000/mês","1","0.43"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 2.001/mês a R$ 3.000/mês","1","0.43"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Feminino","de R$ 30.001/mês a R$ 40.000/mês","1","0.43"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","67","28.63"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","48","20.51"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","30","12.82"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","20","8.55"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 2.001/mês a R$ 3.000/mês","4","1.71"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","4","1.71"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","4","1.71"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 25.001/mês a R$ 30.000/mês","3","1.28"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","0.43"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","16","4.92"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","14","4.31"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","5","1.54"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","de R$ 25.001/mês a R$ 30.000/mês","2","0.62"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","Acima de R$ 40.001/mês","1","0.31"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","de R$ 30.001/mês a R$ 40.000/mês","1","0.31"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","1","0.31"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Feminino","de R$ 20.001/mês a R$ 25.000/mês","1","0.31"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","94","28.92"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","79","24.31"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","38","11.69"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","29","8.92"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 25.001/mês a R$ 30.000/mês","14","4.31"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","12","3.69"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","Acima de R$ 40.001/mês","9","2.77"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","6","1.85"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","2","0.62"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","1","0.31"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","2","12.5"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","5","31.25"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","3","18.75"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","3","18.75"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","2","12.5"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","Menos de R$ 1.000/mês","1","6.25"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","1","3.45"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","de R$ 12.001/mês a R$ 16.000/mês","1","3.45"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","3.45"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","1","3.45"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","12","41.38"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","3","10.34"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","3","10.34"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","3","10.34"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","2","6.9"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","3.45"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","3.45"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","de R$ 30.001/mês a R$ 40.000/mês","1","3.57"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","1","3.57"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","1","3.57"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","7","25.0"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","6","21.43"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","6","21.43"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","4","14.29"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","3.57"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","Acima de R$ 40.001/mês","1","3.57"
"2023","Estatístico","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","1","14.29"
"2023","Estatístico","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","2","28.57"
"2023","Estatístico","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","1","14.29"
"2023","Estatístico","Júnior","Masculino","Menos de R$ 1.000/mês","1","14.29"
"2023","Estatístico","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","14.29"
"2023","Estatístico","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","1","14.29"
"2023","Estatístico","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","2","28.57"
"2023","Estatístico","Pleno","Feminino","de R$ 16.001/mês a R$ 20.000/mês","1","14.29"
"2023","Estatístico","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","14.29"
"2023","Estatístico","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","1","14.29"
"2023","Estatístico","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","14.29"
"2023","Estatístico","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","14.29"
"2023","Estatístico","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","1","20.0"
"2023","Estatístico","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","20.0"
"2023","Estatístico","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","20.0"
"2023","Estatístico","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","1","20.0"
"2023","Estatístico","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","20.0"
"2023","Não informado","Não informado","Feminino","Não informado","182","12.74"
"2023","Não informado","Não informado","Feminino","de R$ 12.001/mês a R$ 16.000/mês","37","2.59"
"2023","Não informado","Não informado","Feminino","de R$ 16.001/mês a R$ 20.000/mês","31","2.17"
"2023","Não informado","Não informado","Feminino","de R$ 8.001/mês a R$ 12.000/mês","23","1.61"
"2023","Não informado","Não informado","Feminino","de R$ 6.001/mês a R$ 8.000/mês","19","1.33"
